Episode 5658: steps = 22, reward = -22.0, global_total_steps = 262966
Episode 5659: steps = 22, reward = -22.0, global_total_steps = 262988
Episode 5660: steps = 71, reward = -566.0, global_total_steps = 263059
Episode 5661: steps = 24, reward = -24.0, global_total_steps = 263083
Episode 5662: steps = 99, reward = -594.0, global_total_steps = 263182
Episode 5663: steps = 92, reward = -983.0, global_total_steps = 263274
Episode 5664: steps = 22, reward = -22.0, global_total_steps = 263296
Episode 5665: steps = 33, reward = -330.0, global_total_steps = 263329
Episode 5666: steps = 31, reward = -130.0, global_total_steps = 263360
Episode 5667: steps = 35, reward = -233.0, global_total_steps = 263395
Episode 5668: steps = 32, reward = -131.0, global_total_steps = 263427
Episode 5669: steps = 88, reward = -583.0, global_total_steps = 263515
Episode 5670: steps = 59, reward = -257.0, global_total_steps = 263574
Episode 5671: steps = 38, reward = -137.0, global_total_steps = 263612
Episode 5672: steps = 22, reward = -22.0, global_total_steps = 263634
Episode 5673: steps = 85, reward = -580.0, global_total_steps = 263719
Episode 5674: steps = 22, reward = -22.0, global_total_steps = 263741
Episode 5675: steps = 22, reward = -22.0, global_total_steps = 263763
Episode 5676: steps = 50, reward = -347.0, global_total_steps = 263813
Episode 5677: steps = 87, reward = -582.0, global_total_steps = 263900
Episode 5678: steps = 69, reward = -366.0, global_total_steps = 263969
Episode 5679: steps = 22, reward = -22.0, global_total_steps = 263991
Episode 5680: steps = 84, reward = -579.0, global_total_steps = 264075
Episode 5681: steps = 24, reward = -24.0, global_total_steps = 264099
Episode 5682: steps = 26, reward = -26.0, global_total_steps = 264125
Episode 5683: steps = 33, reward = -330.0, global_total_steps = 264158
Episode 5684: steps = 34, reward = -133.0, global_total_steps = 264192
Episode 5685: steps = 45, reward = -342.0, global_total_steps = 264237
Episode 5686: steps = 22, reward = -22.0, global_total_steps = 264259
Episode 5687: steps = 22, reward = -22.0, global_total_steps = 264281
Episode 5688: steps = 24, reward = -24.0, global_total_steps = 264305
Episode 5689: steps = 22, reward = -22.0, global_total_steps = 264327
Episode 5690: steps = 22, reward = -22.0, global_total_steps = 264349
Episode 5691: steps = 25, reward = -124.0, global_total_steps = 264374
Episode 5692: steps = 43, reward = -142.0, global_total_steps = 264417
Episode 5693: steps = 69, reward = -564.0, global_total_steps = 264486
Episode 5694: steps = 59, reward = -356.0, global_total_steps = 264545
Episode 5695: steps = 26, reward = -26.0, global_total_steps = 264571
Episode 5696: steps = 32, reward = -131.0, global_total_steps = 264603
Episode 5697: steps = 75, reward = -471.0, global_total_steps = 264678
Episode 5698: steps = 69, reward = -663.0, global_total_steps = 264747
Episode 5699: steps = 22, reward = -22.0, global_total_steps = 264769
Episode 5700: steps = 22, reward = -22.0, global_total_steps = 264791
Episode 5701: steps = 111, reward = -804.0, global_total_steps = 264902
Episode 5702: steps = 98, reward = -890.0, global_total_steps = 265000
Episode 5703: steps = 53, reward = -251.0, global_total_steps = 265053
Episode 5704: steps = 24, reward = -24.0, global_total_steps = 265077
Episode 5705: steps = 28, reward = -28.0, global_total_steps = 265105
Episode 5706: steps = 62, reward = -656.0, global_total_steps = 265167
Episode 5707: steps = 40, reward = -238.0, global_total_steps = 265207
Episode 5708: steps = 40, reward = -139.0, global_total_steps = 265247
Episode 5709: steps = 67, reward = -463.0, global_total_steps = 265314
Episode 5710: steps = 31, reward = -130.0, global_total_steps = 265345
Episode 5711: steps = 22, reward = -22.0, global_total_steps = 265367
Episode 5712: steps = 52, reward = -250.0, global_total_steps = 265419
Episode 5713: steps = 51, reward = -249.0, global_total_steps = 265470
Episode 5714: steps = 58, reward = -355.0, global_total_steps = 265528
Episode 5715: steps = 52, reward = -349.0, global_total_steps = 265580
Episode 5716: steps = 40, reward = -238.0, global_total_steps = 265620
Episode 5717: steps = 34, reward = -133.0, global_total_steps = 265654
Episode 5718: steps = 40, reward = -139.0, global_total_steps = 265694
Episode 5719: steps = 27, reward = -225.0, global_total_steps = 265721
Episode 5720: steps = 88, reward = -781.0, global_total_steps = 265809
Episode 5721: steps = 22, reward = -22.0, global_total_steps = 265831
Episode 5722: steps = 22, reward = -22.0, global_total_steps = 265853
Episode 5723: steps = 24, reward = -24.0, global_total_steps = 265877
Episode 5724: steps = 38, reward = -335.0, global_total_steps = 265915
Episode 5725: steps = 71, reward = -467.0, global_total_steps = 265986
Episode 5726: steps = 32, reward = -230.0, global_total_steps = 266018
Episode 5727: steps = 95, reward = -689.0, global_total_steps = 266113
Episode 5728: steps = 22, reward = -22.0, global_total_steps = 266135
Episode 5729: steps = 110, reward = -1001.0, global_total_steps = 266245
Episode 5730: steps = 22, reward = -22.0, global_total_steps = 266267
Episode 5731: steps = 33, reward = -132.0, global_total_steps = 266300
Episode 5732: steps = 124, reward = -1015.0, global_total_steps = 266424
Episode 5733: steps = 32, reward = -230.0, global_total_steps = 266456
Episode 5734: steps = 22, reward = -22.0, global_total_steps = 266478
Episode 5735: steps = 100, reward = -991.0, global_total_steps = 266578
Episode 5736: steps = 56, reward = -254.0, global_total_steps = 266634
Episode 5737: steps = 79, reward = -475.0, global_total_steps = 266713
Episode 5738: steps = 22, reward = -22.0, global_total_steps = 266735
Episode 5739: steps = 38, reward = -137.0, global_total_steps = 266773
Episode 5740: steps = 43, reward = -142.0, global_total_steps = 266816
Episode 5741: steps = 42, reward = -141.0, global_total_steps = 266858
Episode 5742: steps = 176, reward = -1463.0, global_total_steps = 267034
Episode 5743: steps = 63, reward = -360.0, global_total_steps = 267097
Episode 5744: steps = 26, reward = -125.0, global_total_steps = 267123
Episode 5745: steps = 24, reward = -24.0, global_total_steps = 267147
Episode 5746: steps = 24, reward = -24.0, global_total_steps = 267171
Episode 5747: steps = 25, reward = -124.0, global_total_steps = 267196
Episode 5748: steps = 25, reward = -25.0, global_total_steps = 267221
Episode 5749: steps = 24, reward = -24.0, global_total_steps = 267245
Episode 5750: steps = 54, reward = -351.0, global_total_steps = 267299
Episode 5751: steps = 115, reward = -1105.0, global_total_steps = 267414
Episode 5752: steps = 49, reward = -247.0, global_total_steps = 267463
Episode 5753: steps = 39, reward = -237.0, global_total_steps = 267502
Episode 5754: steps = 22, reward = -22.0, global_total_steps = 267524
Episode 5755: steps = 26, reward = -26.0, global_total_steps = 267550
Episode 5756: steps = 24, reward = -24.0, global_total_steps = 267574
Episode 5757: steps = 35, reward = -233.0, global_total_steps = 267609
Episode 5758: steps = 30, reward = -129.0, global_total_steps = 267639
Episode 5759: steps = 110, reward = -704.0, global_total_steps = 267749
Episode 5760: steps = 65, reward = -263.0, global_total_steps = 267814
Episode 5761: steps = 37, reward = -136.0, global_total_steps = 267851
Episode 5762: steps = 25, reward = -223.0, global_total_steps = 267876
Episode 5763: steps = 91, reward = -586.0, global_total_steps = 267967
Episode 5764: steps = 40, reward = -238.0, global_total_steps = 268007
Episode 5765: steps = 26, reward = -125.0, global_total_steps = 268033
Episode 5766: steps = 45, reward = -243.0, global_total_steps = 268078
Episode 5767: steps = 22, reward = -22.0, global_total_steps = 268100
Episode 5768: steps = 139, reward = -1327.0, global_total_steps = 268239
Episode 5769: steps = 35, reward = -332.0, global_total_steps = 268274
Episode 5770: steps = 24, reward = -123.0, global_total_steps = 268298
Episode 5771: steps = 67, reward = -463.0, global_total_steps = 268365
Episode 5772: steps = 22, reward = -22.0, global_total_steps = 268387
Episode 5773: steps = 62, reward = -458.0, global_total_steps = 268449
Episode 5774: steps = 82, reward = -676.0, global_total_steps = 268531
Episode 5775: steps = 22, reward = -22.0, global_total_steps = 268553
Episode 5776: steps = 45, reward = -342.0, global_total_steps = 268598
Episode 5777: steps = 38, reward = -236.0, global_total_steps = 268636
Episode 5778: steps = 42, reward = -141.0, global_total_steps = 268678
Episode 5779: steps = 22, reward = -22.0, global_total_steps = 268700
Episode 5780: steps = 32, reward = -230.0, global_total_steps = 268732
Episode 5781: steps = 24, reward = -24.0, global_total_steps = 268756
Episode 5782: steps = 22, reward = -22.0, global_total_steps = 268778
Episode 5783: steps = 24, reward = -24.0, global_total_steps = 268802
Episode 5784: steps = 22, reward = -22.0, global_total_steps = 268824
Episode 5785: steps = 36, reward = -135.0, global_total_steps = 268860
Episode 5786: steps = 37, reward = -136.0, global_total_steps = 268897
Episode 5787: steps = 29, reward = -128.0, global_total_steps = 268926
Episode 5788: steps = 22, reward = -22.0, global_total_steps = 268948
Episode 5789: steps = 56, reward = -749.0, global_total_steps = 269004
Episode 5790: steps = 54, reward = -351.0, global_total_steps = 269058
Episode 5791: steps = 47, reward = -245.0, global_total_steps = 269105
Episode 5792: steps = 22, reward = -22.0, global_total_steps = 269127
Episode 5793: steps = 22, reward = -22.0, global_total_steps = 269149
Episode 5794: steps = 22, reward = -22.0, global_total_steps = 269171
Episode 5795: steps = 83, reward = -578.0, global_total_steps = 269254
Episode 5796: steps = 38, reward = -137.0, global_total_steps = 269292
Episode 5797: steps = 46, reward = -343.0, global_total_steps = 269338
Episode 5798: steps = 33, reward = -429.0, global_total_steps = 269371
Episode 5799: steps = 24, reward = -123.0, global_total_steps = 269395
Episode 5800: steps = 51, reward = -348.0, global_total_steps = 269446
Episode 5801: steps = 22, reward = -22.0, global_total_steps = 269468
Episode 5802: steps = 22, reward = -22.0, global_total_steps = 269490
Episode 5803: steps = 24, reward = -24.0, global_total_steps = 269514
Episode 5804: steps = 24, reward = -24.0, global_total_steps = 269538
Episode 5805: steps = 22, reward = -22.0, global_total_steps = 269560
Episode 5806: steps = 39, reward = -138.0, global_total_steps = 269599
Episode 5807: steps = 39, reward = -237.0, global_total_steps = 269638
Episode 5808: steps = 52, reward = -349.0, global_total_steps = 269690
Episode 5809: steps = 22, reward = -22.0, global_total_steps = 269712
Episode 5810: steps = 32, reward = -131.0, global_total_steps = 269744
Episode 5811: steps = 22, reward = -22.0, global_total_steps = 269766
Episode 5812: steps = 26, reward = -125.0, global_total_steps = 269792
Episode 5813: steps = 69, reward = -663.0, global_total_steps = 269861
Episode 5814: steps = 28, reward = -127.0, global_total_steps = 269889
Episode 5815: steps = 42, reward = -240.0, global_total_steps = 269931
Episode 5816: steps = 91, reward = -685.0, global_total_steps = 270022
Episode 5817: steps = 26, reward = -26.0, global_total_steps = 270048
Episode 5818: steps = 33, reward = -132.0, global_total_steps = 270081
Episode 5819: steps = 24, reward = -24.0, global_total_steps = 270105
Episode 5820: steps = 33, reward = -231.0, global_total_steps = 270138
Episode 5821: steps = 111, reward = -705.0, global_total_steps = 270249
Episode 5822: steps = 22, reward = -22.0, global_total_steps = 270271
Episode 5823: steps = 82, reward = -379.0, global_total_steps = 270353
Episode 5824: steps = 37, reward = -136.0, global_total_steps = 270390
Episode 5825: steps = 52, reward = -349.0, global_total_steps = 270442
Episode 5826: steps = 127, reward = -1315.0, global_total_steps = 270569
Episode 5827: steps = 43, reward = -142.0, global_total_steps = 270612
Episode 5828: steps = 26, reward = -26.0, global_total_steps = 270638
Episode 5829: steps = 118, reward = -1009.0, global_total_steps = 270756
Episode 5830: steps = 33, reward = -132.0, global_total_steps = 270789
Episode 5831: steps = 60, reward = -357.0, global_total_steps = 270849
Episode 5832: steps = 26, reward = -26.0, global_total_steps = 270875
Episode 5833: steps = 28, reward = -226.0, global_total_steps = 270903
Episode 5834: steps = 45, reward = -342.0, global_total_steps = 270948
Episode 5835: steps = 39, reward = -237.0, global_total_steps = 270987
Episode 5836: steps = 39, reward = -336.0, global_total_steps = 271026
Episode 5837: steps = 64, reward = -460.0, global_total_steps = 271090
Episode 5838: steps = 37, reward = -235.0, global_total_steps = 271127
Episode 5839: steps = 22, reward = -22.0, global_total_steps = 271149
Episode 5840: steps = 43, reward = -142.0, global_total_steps = 271192
Episode 5841: steps = 68, reward = -464.0, global_total_steps = 271260
Episode 5842: steps = 129, reward = -921.0, global_total_steps = 271389
Episode 5843: steps = 85, reward = -778.0, global_total_steps = 271474
Episode 5844: steps = 22, reward = -22.0, global_total_steps = 271496
Episode 5845: steps = 92, reward = -587.0, global_total_steps = 271588
Episode 5846: steps = 45, reward = -144.0, global_total_steps = 271633
Episode 5847: steps = 22, reward = -22.0, global_total_steps = 271655
Episode 5848: steps = 43, reward = -142.0, global_total_steps = 271698
Episode 5849: steps = 49, reward = -247.0, global_total_steps = 271747
Episode 5850: steps = 24, reward = -24.0, global_total_steps = 271771
Episode 5851: steps = 53, reward = -251.0, global_total_steps = 271824
Episode 5852: steps = 73, reward = -568.0, global_total_steps = 271897
Episode 5853: steps = 22, reward = -22.0, global_total_steps = 271919
Episode 5854: steps = 32, reward = -131.0, global_total_steps = 271951
Episode 5855: steps = 52, reward = -349.0, global_total_steps = 272003
Episode 5856: steps = 50, reward = -347.0, global_total_steps = 272053
Episode 5857: steps = 41, reward = -239.0, global_total_steps = 272094
Episode 5858: steps = 22, reward = -22.0, global_total_steps = 272116
Episode 5859: steps = 78, reward = -375.0, global_total_steps = 272194
Episode 5860: steps = 40, reward = -139.0, global_total_steps = 272234
Episode 5861: steps = 56, reward = -452.0, global_total_steps = 272290
Episode 5862: steps = 48, reward = -147.0, global_total_steps = 272338
Episode 5863: steps = 50, reward = -347.0, global_total_steps = 272388
Episode 5864: steps = 29, reward = -128.0, global_total_steps = 272417
Episode 5865: steps = 105, reward = -699.0, global_total_steps = 272522
Episode 5866: steps = 24, reward = -222.0, global_total_steps = 272546
Episode 5867: steps = 26, reward = -26.0, global_total_steps = 272572
Episode 5868: steps = 24, reward = -24.0, global_total_steps = 272596
Episode 5869: steps = 48, reward = -246.0, global_total_steps = 272644
Episode 5870: steps = 22, reward = -22.0, global_total_steps = 272666
Episode 5871: steps = 25, reward = -124.0, global_total_steps = 272691
Episode 5872: steps = 31, reward = -130.0, global_total_steps = 272722
Episode 5873: steps = 24, reward = -123.0, global_total_steps = 272746
Episode 5874: steps = 47, reward = -245.0, global_total_steps = 272793
Episode 5875: steps = 37, reward = -136.0, global_total_steps = 272830
Episode 5876: steps = 31, reward = -130.0, global_total_steps = 272861
Episode 5877: steps = 27, reward = -225.0, global_total_steps = 272888
Episode 5878: steps = 29, reward = -128.0, global_total_steps = 272917
Episode 5879: steps = 34, reward = -232.0, global_total_steps = 272951
Episode 5880: steps = 52, reward = -448.0, global_total_steps = 273003
Episode 5881: steps = 22, reward = -22.0, global_total_steps = 273025
Episode 5882: steps = 48, reward = -147.0, global_total_steps = 273073
Episode 5883: steps = 114, reward = -1005.0, global_total_steps = 273187
Episode 5884: steps = 33, reward = -231.0, global_total_steps = 273220
Episode 5885: steps = 39, reward = -138.0, global_total_steps = 273259
Episode 5886: steps = 22, reward = -22.0, global_total_steps = 273281
Episode 5887: steps = 22, reward = -22.0, global_total_steps = 273303
Episode 5888: steps = 24, reward = -24.0, global_total_steps = 273327
Episode 5889: steps = 31, reward = -130.0, global_total_steps = 273358
Episode 5890: steps = 47, reward = -344.0, global_total_steps = 273405
Episode 5891: steps = 52, reward = -250.0, global_total_steps = 273457
Episode 5892: steps = 48, reward = -345.0, global_total_steps = 273505
Episode 5893: steps = 53, reward = -449.0, global_total_steps = 273558
Episode 5894: steps = 30, reward = -129.0, global_total_steps = 273588
Episode 5895: steps = 96, reward = -1086.0, global_total_steps = 273684
Episode 5896: steps = 22, reward = -22.0, global_total_steps = 273706
Episode 5897: steps = 48, reward = -147.0, global_total_steps = 273754
Episode 5898: steps = 22, reward = -22.0, global_total_steps = 273776
Episode 5899: steps = 43, reward = -142.0, global_total_steps = 273819
Episode 5900: steps = 22, reward = -22.0, global_total_steps = 273841
Episode 5901: steps = 50, reward = -248.0, global_total_steps = 273891
Episode 5902: steps = 42, reward = -339.0, global_total_steps = 273933
Episode 5903: steps = 72, reward = -369.0, global_total_steps = 274005
Episode 5904: steps = 22, reward = -22.0, global_total_steps = 274027
Episode 5905: steps = 22, reward = -22.0, global_total_steps = 274049
Episode 5906: steps = 47, reward = -245.0, global_total_steps = 274096
Episode 5907: steps = 40, reward = -238.0, global_total_steps = 274136
Episode 5908: steps = 32, reward = -131.0, global_total_steps = 274168
Episode 5909: steps = 35, reward = -233.0, global_total_steps = 274203
Episode 5910: steps = 45, reward = -342.0, global_total_steps = 274248
Episode 5911: steps = 71, reward = -566.0, global_total_steps = 274319
Episode 5912: steps = 24, reward = -123.0, global_total_steps = 274343
Episode 5913: steps = 24, reward = -24.0, global_total_steps = 274367
Episode 5914: steps = 58, reward = -454.0, global_total_steps = 274425
Episode 5915: steps = 102, reward = -696.0, global_total_steps = 274527
Episode 5916: steps = 84, reward = -876.0, global_total_steps = 274611
Episode 5917: steps = 24, reward = -24.0, global_total_steps = 274635
Episode 5918: steps = 24, reward = -24.0, global_total_steps = 274659
Episode 5919: steps = 22, reward = -22.0, global_total_steps = 274681
Episode 5920: steps = 106, reward = -799.0, global_total_steps = 274787
Episode 5921: steps = 52, reward = -349.0, global_total_steps = 274839
Episode 5922: steps = 22, reward = -22.0, global_total_steps = 274861
Episode 5923: steps = 28, reward = -127.0, global_total_steps = 274889
Episode 5924: steps = 27, reward = -126.0, global_total_steps = 274916
Episode 5925: steps = 22, reward = -22.0, global_total_steps = 274938
Episode 5926: steps = 22, reward = -22.0, global_total_steps = 274960
Episode 5927: steps = 103, reward = -598.0, global_total_steps = 275063
Episode 5928: steps = 26, reward = -26.0, global_total_steps = 275089
Episode 5929: steps = 65, reward = -263.0, global_total_steps = 275154
Episode 5930: steps = 46, reward = -244.0, global_total_steps = 275200
Episode 5931: steps = 63, reward = -360.0, global_total_steps = 275263
Episode 5932: steps = 22, reward = -22.0, global_total_steps = 275285
Episode 5933: steps = 58, reward = -454.0, global_total_steps = 275343
Episode 5934: steps = 29, reward = -128.0, global_total_steps = 275372
Episode 5935: steps = 22, reward = -22.0, global_total_steps = 275394
Episode 5936: steps = 24, reward = -24.0, global_total_steps = 275418
Episode 5937: steps = 97, reward = -889.0, global_total_steps = 275515
Episode 5938: steps = 22, reward = -22.0, global_total_steps = 275537
Episode 5939: steps = 31, reward = -130.0, global_total_steps = 275568
Episode 5940: steps = 107, reward = -1295.0, global_total_steps = 275675
Episode 5941: steps = 86, reward = -680.0, global_total_steps = 275761
Episode 5942: steps = 56, reward = -254.0, global_total_steps = 275817
Episode 5943: steps = 57, reward = -453.0, global_total_steps = 275874
Episode 5944: steps = 30, reward = -228.0, global_total_steps = 275904
Episode 5945: steps = 22, reward = -22.0, global_total_steps = 275926
Episode 5946: steps = 43, reward = -439.0, global_total_steps = 275969
Episode 5947: steps = 27, reward = -126.0, global_total_steps = 275996
Episode 5948: steps = 47, reward = -245.0, global_total_steps = 276043
Episode 5949: steps = 22, reward = -22.0, global_total_steps = 276065
Episode 5950: steps = 22, reward = -22.0, global_total_steps = 276087
Episode 5951: steps = 42, reward = -141.0, global_total_steps = 276129
Episode 5952: steps = 30, reward = -129.0, global_total_steps = 276159
Episode 5953: steps = 32, reward = -131.0, global_total_steps = 276191
Episode 5954: steps = 28, reward = -127.0, global_total_steps = 276219
Episode 5955: steps = 22, reward = -22.0, global_total_steps = 276241
Episode 5956: steps = 22, reward = -22.0, global_total_steps = 276263
Episode 5957: steps = 45, reward = -243.0, global_total_steps = 276308
Episode 5958: steps = 24, reward = -24.0, global_total_steps = 276332
Episode 5959: steps = 56, reward = -353.0, global_total_steps = 276388
Episode 5960: steps = 44, reward = -143.0, global_total_steps = 276432
Episode 5961: steps = 56, reward = -254.0, global_total_steps = 276488
Episode 5962: steps = 22, reward = -22.0, global_total_steps = 276510
Episode 5963: steps = 22, reward = -22.0, global_total_steps = 276532
Episode 5964: steps = 87, reward = -879.0, global_total_steps = 276619
Episode 5965: steps = 87, reward = -879.0, global_total_steps = 276706
Episode 5966: steps = 55, reward = -253.0, global_total_steps = 276761
Episode 5967: steps = 27, reward = -126.0, global_total_steps = 276788
Episode 5968: steps = 49, reward = -247.0, global_total_steps = 276837
Episode 5969: steps = 40, reward = -337.0, global_total_steps = 276877
Episode 5970: steps = 24, reward = -24.0, global_total_steps = 276901
Episode 5971: steps = 22, reward = -22.0, global_total_steps = 276923
Episode 5972: steps = 55, reward = -352.0, global_total_steps = 276978
Episode 5973: steps = 45, reward = -144.0, global_total_steps = 277023
Episode 5974: steps = 34, reward = -232.0, global_total_steps = 277057
Episode 5975: steps = 22, reward = -22.0, global_total_steps = 277079
Episode 5976: steps = 32, reward = -131.0, global_total_steps = 277111
Episode 5977: steps = 42, reward = -141.0, global_total_steps = 277153
Episode 5978: steps = 26, reward = -125.0, global_total_steps = 277179
Episode 5979: steps = 23, reward = -122.0, global_total_steps = 277202
Episode 5980: steps = 33, reward = -231.0, global_total_steps = 277235
Episode 5981: steps = 23, reward = -122.0, global_total_steps = 277258
Episode 5982: steps = 81, reward = -675.0, global_total_steps = 277339
Episode 5983: steps = 24, reward = -24.0, global_total_steps = 277363
Episode 5984: steps = 42, reward = -339.0, global_total_steps = 277405
Episode 5985: steps = 32, reward = -131.0, global_total_steps = 277437
Episode 5986: steps = 71, reward = -566.0, global_total_steps = 277508
Episode 5987: steps = 79, reward = -574.0, global_total_steps = 277587
Episode 5988: steps = 35, reward = -332.0, global_total_steps = 277622
Episode 5989: steps = 22, reward = -22.0, global_total_steps = 277644
Episode 5990: steps = 47, reward = -245.0, global_total_steps = 277691
Episode 5991: steps = 80, reward = -377.0, global_total_steps = 277771
Episode 5992: steps = 24, reward = -24.0, global_total_steps = 277795
Episode 5993: steps = 32, reward = -131.0, global_total_steps = 277827
Episode 5994: steps = 52, reward = -448.0, global_total_steps = 277879
Episode 5995: steps = 27, reward = -126.0, global_total_steps = 277906
Episode 5996: steps = 22, reward = -22.0, global_total_steps = 277928
Episode 5997: steps = 32, reward = -131.0, global_total_steps = 277960
Episode 5998: steps = 73, reward = -469.0, global_total_steps = 278033
Episode 5999: steps = 79, reward = -673.0, global_total_steps = 278112
Episode 6000: steps = 67, reward = -463.0, global_total_steps = 278179
Episode 6001: steps = 32, reward = -131.0, global_total_steps = 278211
Episode 6002: steps = 82, reward = -379.0, global_total_steps = 278293
Episode 6003: steps = 26, reward = -26.0, global_total_steps = 278319
Episode 6004: steps = 41, reward = -338.0, global_total_steps = 278360
Episode 6005: steps = 33, reward = -231.0, global_total_steps = 278393
Episode 6006: steps = 53, reward = -350.0, global_total_steps = 278446
Episode 6007: steps = 25, reward = -124.0, global_total_steps = 278471
Episode 6008: steps = 26, reward = -125.0, global_total_steps = 278497
Episode 6009: steps = 70, reward = -664.0, global_total_steps = 278567
Episode 6010: steps = 24, reward = -123.0, global_total_steps = 278591
Episode 6011: steps = 44, reward = -242.0, global_total_steps = 278635
Episode 6012: steps = 24, reward = -24.0, global_total_steps = 278659
Episode 6013: steps = 26, reward = -125.0, global_total_steps = 278685
Episode 6014: steps = 33, reward = -132.0, global_total_steps = 278718
Episode 6015: steps = 30, reward = -129.0, global_total_steps = 278748
Episode 6016: steps = 111, reward = -705.0, global_total_steps = 278859
Episode 6017: steps = 25, reward = -124.0, global_total_steps = 278884
Episode 6018: steps = 106, reward = -799.0, global_total_steps = 278990
Episode 6019: steps = 31, reward = -130.0, global_total_steps = 279021
Episode 6020: steps = 41, reward = -338.0, global_total_steps = 279062
Episode 6021: steps = 22, reward = -22.0, global_total_steps = 279084
Episode 6022: steps = 49, reward = -247.0, global_total_steps = 279133
Episode 6023: steps = 22, reward = -22.0, global_total_steps = 279155
Episode 6024: steps = 35, reward = -134.0, global_total_steps = 279190
Episode 6025: steps = 154, reward = -1243.0, global_total_steps = 279344
Episode 6026: steps = 24, reward = -24.0, global_total_steps = 279368
Episode 6027: steps = 72, reward = -567.0, global_total_steps = 279440
Episode 6028: steps = 37, reward = -235.0, global_total_steps = 279477
Episode 6029: steps = 57, reward = -354.0, global_total_steps = 279534
Episode 6030: steps = 26, reward = -26.0, global_total_steps = 279560
Episode 6031: steps = 54, reward = -351.0, global_total_steps = 279614
Episode 6032: steps = 41, reward = -239.0, global_total_steps = 279655
Episode 6033: steps = 39, reward = -237.0, global_total_steps = 279694
Episode 6034: steps = 26, reward = -125.0, global_total_steps = 279720
Episode 6035: steps = 31, reward = -130.0, global_total_steps = 279751
Episode 6036: steps = 52, reward = -250.0, global_total_steps = 279803
Episode 6037: steps = 57, reward = -354.0, global_total_steps = 279860
Episode 6038: steps = 51, reward = -249.0, global_total_steps = 279911
Episode 6039: steps = 105, reward = -600.0, global_total_steps = 280016
Episode 6040: steps = 32, reward = -131.0, global_total_steps = 280048
Episode 6041: steps = 27, reward = -126.0, global_total_steps = 280075
Episode 6042: steps = 44, reward = -242.0, global_total_steps = 280119
Episode 6043: steps = 25, reward = -124.0, global_total_steps = 280144
Episode 6044: steps = 36, reward = -135.0, global_total_steps = 280180
Episode 6045: steps = 24, reward = -24.0, global_total_steps = 280204
Episode 6046: steps = 28, reward = -226.0, global_total_steps = 280232
Episode 6047: steps = 22, reward = -22.0, global_total_steps = 280254
Episode 6048: steps = 22, reward = -22.0, global_total_steps = 280276
Episode 6049: steps = 24, reward = -24.0, global_total_steps = 280300
Episode 6050: steps = 22, reward = -22.0, global_total_steps = 280322
Episode 6051: steps = 84, reward = -777.0, global_total_steps = 280406
Episode 6052: steps = 22, reward = -22.0, global_total_steps = 280428
Episode 6053: steps = 26, reward = -26.0, global_total_steps = 280454
Episode 6054: steps = 22, reward = -22.0, global_total_steps = 280476
Episode 6055: steps = 23, reward = -122.0, global_total_steps = 280499
Episode 6056: steps = 24, reward = -123.0, global_total_steps = 280523
Episode 6057: steps = 24, reward = -24.0, global_total_steps = 280547
Episode 6058: steps = 64, reward = -658.0, global_total_steps = 280611
Episode 6059: steps = 35, reward = -332.0, global_total_steps = 280646
Episode 6060: steps = 66, reward = -561.0, global_total_steps = 280712
Episode 6061: steps = 22, reward = -22.0, global_total_steps = 280734
Episode 6062: steps = 22, reward = -22.0, global_total_steps = 280756
Episode 6063: steps = 46, reward = -244.0, global_total_steps = 280802
Episode 6064: steps = 59, reward = -455.0, global_total_steps = 280861
Episode 6065: steps = 22, reward = -22.0, global_total_steps = 280883
Episode 6066: steps = 22, reward = -22.0, global_total_steps = 280905
Episode 6067: steps = 70, reward = -466.0, global_total_steps = 280975
Episode 6068: steps = 31, reward = -130.0, global_total_steps = 281006
Episode 6069: steps = 45, reward = -243.0, global_total_steps = 281051
Episode 6070: steps = 116, reward = -908.0, global_total_steps = 281167
Episode 6071: steps = 30, reward = -129.0, global_total_steps = 281197
Episode 6072: steps = 48, reward = -246.0, global_total_steps = 281245
Episode 6073: steps = 45, reward = -243.0, global_total_steps = 281290
Episode 6074: steps = 22, reward = -22.0, global_total_steps = 281312
Episode 6075: steps = 58, reward = -256.0, global_total_steps = 281370
Episode 6076: steps = 22, reward = -22.0, global_total_steps = 281392
Episode 6077: steps = 43, reward = -142.0, global_total_steps = 281435
Episode 6078: steps = 25, reward = -124.0, global_total_steps = 281460
Episode 6079: steps = 24, reward = -24.0, global_total_steps = 281484
Episode 6080: steps = 30, reward = -228.0, global_total_steps = 281514
Episode 6081: steps = 23, reward = -122.0, global_total_steps = 281537
Episode 6082: steps = 47, reward = -245.0, global_total_steps = 281584
Episode 6083: steps = 29, reward = -128.0, global_total_steps = 281613
Episode 6084: steps = 22, reward = -22.0, global_total_steps = 281635
Episode 6085: steps = 69, reward = -564.0, global_total_steps = 281704
Episode 6086: steps = 50, reward = -248.0, global_total_steps = 281754
Episode 6087: steps = 63, reward = -558.0, global_total_steps = 281817
Episode 6088: steps = 76, reward = -472.0, global_total_steps = 281893
Episode 6089: steps = 22, reward = -22.0, global_total_steps = 281915
Episode 6090: steps = 45, reward = -342.0, global_total_steps = 281960
Episode 6091: steps = 26, reward = -26.0, global_total_steps = 281986
Episode 6092: steps = 33, reward = -231.0, global_total_steps = 282019
Episode 6093: steps = 26, reward = -26.0, global_total_steps = 282045
Episode 6094: steps = 22, reward = -22.0, global_total_steps = 282067
